Day,AnomalyFactor_Original,VolatilityFactor_Original,AnomalyFactor_Normalized,VolatilityFactor_Normalized,TurbulenceScore
389,1.2052576197170064,0.0,0.07664335597764399,0.0,0.07664335597764399
390,1.4241929376209352,0.0,0.09056563884205716,0.0,0.09056563884205716
391,0.5187841492830905,0.0,0.032989924791679844,0.0,0.032989924791679844
392,0.4793670060571458,0.0,0.030483355166675358,0.0,0.030483355166675358
393,1.3179248903337302,0.0,0.08380796343387784,0.0,0.08380796343387784
394,3.7947354539273648,0.0,0.24131045137439647,0.0,0.24131045137439647
395,2.727555695726466,0.0,0.17344758391612453,0.0,0.17344758391612453
396,1.7787549601577053,0.0,0.11311253907722824,0.0,0.11311253907722824
397,3.8106892478786865,0.0,0.24232496668548176,0.0,0.24232496668548176
398,0.7692784219503953,0.0,0.04891906840075249,0.0,0.04891906840075249
399,0.132215918778145,0.0,0.008407722600587222,0.0,0.008407722600587222
400,1.3842988762500592,0.0,0.08802874158704545,0.0,0.08802874158704545
401,2.8765774720302395,0.0,0.18292400527436717,0.0,0.18292400527436717
402,1.3245917134644478,0.0,0.08423191238063293,0.0,0.08423191238063293
403,1.8971558123646375,0.0,0.12064174985781059,0.0,0.12064174985781059
404,0.3896596173173214,0.0,0.024778786104813207,0.0,0.024778786104813207
405,0.07156976082430576,0.0,0.0045511818936934505,0.0,0.0045511818936934505
406,0.0,0.0,0.0,0.0,0.0
407,1.6841888291852278,0.0,0.10709899846899387,0.0,0.10709899846899387
408,0.2582985234337888,0.0,0.016425422545500258,0.0,0.016425422545500258
409,0.20882074894544533,0.0,0.01327908883140012,0.0,0.01327908883140012
410,0.16292236667997365,0.0,0.010360371709664348,0.0,0.010360371709664348
411,0.7278126395997152,0.0,0.04628222407336222,0.0,0.04628222407336222
412,0.3300428176720154,0.0,0.02098770316726171,0.0,0.02098770316726171
413,0.8423225484998286,0.0,0.053564006463470384,0.0,0.053564006463470384
414,1.6902941108405969,3.5904393813006816,0.10748723851626783,0.155930801651018,0.2634180401672858
415,1.1131927648963715,3.030823593365261,0.07078887364489192,0.13162699669505612,0.20241587033994804
416,0.27726571367563,0.0,0.017631562286763592,0.0,0.017631562286763592
417,0.23004772137458418,0.0,0.014628930041776471,0.0,0.014628930041776471
418,4.368207526928546,0.0,0.27777802769603555,0.0,0.27777802769603555
419,0.7023483379928169,0.0,0.044662927500702644,0.0,0.044662927500702644
420,0.6006916669720351,0.0,0.03819849342695049,0.0,0.03819849342695049
421,1.6451299384465348,0.0,0.10461521042401105,0.0,0.10461521042401105
422,1.1014543585361574,3.120435752054947,0.07004241841195394,0.13551880331207772,0.20556122172403166
423,0.6810188032321332,0.0,0.043306564264530396,0.0,0.043306564264530396
424,1.0568831688625189,0.0,0.06720809859466387,0.0,0.06720809859466387
425,5.131582779514351,0.0,0.3263217085417914,0.0,0.3263217085417914
426,4.432303787964892,0.0,0.28185396338901886,0.0,0.28185396338901886
427,2.4244158954519928,0.0,0.15417066648092623,0.0,0.15417066648092623
428,0.51184049190649,0.0,0.03254837172004148,0.0,0.03254837172004148
429,1.9043171394792529,0.0,0.12109714473301303,0.0,0.12109714473301303
430,0.0510635176386027,0.0,0.0032471724682106213,0.0,0.0032471724682106213
431,5.553608294325933,0.0,0.3531586695650681,0.0,0.3531586695650681
432,1.8088204708322475,0.0,0.11502443044350696,0.0,0.11502443044350696
433,3.2315061333927186,0.0,0.20549422038394713,0.0,0.20549422038394713
434,0.6205606378936456,0.0,0.039461978167758024,0.0,0.039461978167758024
435,0.4526951794943804,0.0,0.028787271056206102,0.0,0.028787271056206102
436,1.3081647895809154,0.0,0.08318731033520563,0.0,0.08318731033520563
437,0.20087300937887576,0.0,0.01277368532027258,0.0,0.01277368532027258
438,0.3202989508203099,0.0,0.02036808239615273,0.0,0.02036808239615273
439,0.48349155007039996,0.0,0.030745638424529827,0.0,0.030745638424529827
440,1.0207669348075739,0.0,0.06491143658816688,0.0,0.06491143658816688
441,0.45258585857714256,0.0,0.028780319246204163,0.0,0.028780319246204163
442,0.7164577364674459,0.0,0.045560156136498636,0.0,0.045560156136498636
443,2.3393786976987463,0.0,0.14876307883151257,0.0,0.14876307883151257
444,1.4903212040304787,0.0,0.09477079148303456,0.0,0.09477079148303456
445,0.43344160354190736,0.0,0.027562919804301568,0.0,0.027562919804301568
446,3.2742660782019612,0.0,0.2082133616015473,0.0,0.2082133616015473
447,1.8251655532510263,0.0,0.11606382812066127,0.0,0.11606382812066127
448,0.0,0.0,0.0,0.0,0.0
449,1.8725199625730227,0.0,0.11907513523990522,0.0,0.11907513523990522
450,1.7296138251120732,0.0,0.10998761255128583,0.0,0.10998761255128583
451,0.09229749919392811,0.0,0.005869276386095372,0.0,0.005869276386095372
452,0.6074938514473239,0.0,0.03863105011660459,0.0,0.03863105011660459
453,0.9601335046022235,0.0,0.061055705249612506,0.0,0.061055705249612506
454,0.628335519744506,2.4590372698095826,0.03995638950989045,0.10679463209102642,0.14675102160091688
455,0.0,0.0,0.0,0.0,0.0
456,0.5973928932345586,0.0,0.03798872160247492,0.0,0.03798872160247492
457,0.291447092182305,0.0,0.01853336819394882,0.0,0.01853336819394882
458,0.1707755292196962,0.0,0.010859760987305737,0.0,0.010859760987305737
459,1.472862677123677,0.0,0.0936605889249479,0.0,0.0936605889249479
460,1.0558335846750404,0.0,0.06714135464449635,0.0,0.06714135464449635
461,2.091034589849141,0.0,0.13297066602989357,0.0,0.13297066602989357
462,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0
464,0.516476175999625,0.0,0.03284315880982024,0.0,0.03284315880982024
465,6.236715854993911,0.0,0.39659805968947065,0.0,0.39659805968947065
466,1.0393684202368114,3.541649217131252,0.0660943208497082,0.1538118717364102,0.2199061925861184
467,0.8689767027127399,0.0,0.05525896677419868,0.0,0.05525896677419868
468,2.628279893667479,0.0,0.16713455132234628,0.0,0.16713455132234628
469,0.0,0.0,0.0,0.0,0.0
470,0.05588679847120314,0.0,0.003553888994026854,0.0,0.003553888994026854
471,0.0,0.0,0.0,0.0,0.0
472,0.8352927577185274,0.0,0.053116976095451525,0.0,0.053116976095451525
473,0.04302713039686171,0.0,0.002736131776107324,0.0,0.002736131776107324
474,1.1728180681019282,0.0,0.07458049733106405,0.0,0.07458049733106405
475,8.1129015377195,0.0,0.5159063011881304,0.0,0.5159063011881304
476,3.5962156624569785,0.0,0.22868640918012684,0.0,0.22868640918012684
477,5.102669968985995,0.0,0.3244831183570977,0.0,0.3244831183570977
478,5.3580576271043485,0.0,0.34072343650423187,0.0,0.34072343650423187
479,0.2550450909219039,0.0,0.0162185340080802,0.0,0.0162185340080802
480,0.07066044897665656,0.0,0.004493357980785578,0.0,0.004493357980785578
481,0.5477665693268481,0.0,0.03483294150459545,0.0,0.03483294150459545
482,1.7253846131726773,0.0,0.10971867337108623,0.0,0.10971867337108623
483,1.928633920206985,0.0,0.1226434694780775,0.0,0.1226434694780775
484,0.7072121633096845,0.0,0.044972222284718436,0.0,0.044972222284718436
485,1.1756132697698485,0.0,0.07475824657982136,0.0,0.07475824657982136
486,2.392928548050263,0.0,0.15216835930922865,0.0,0.15216835930922865
487,0.0,0.0,0.0,0.0,0.0
488,0.741652167143214,0.0,0.04716229138737584,0.0,0.04716229138737584
489,0.391981833681943,0.0,0.024926457816303895,0.0,0.024926457816303895
490,0.24150963103833556,0.0,0.01535780261488558,0.0,0.01535780261488558
491,1.3891539178010663,0.0,0.08833747780392782,0.0,0.08833747780392782
492,1.2913265235818099,0.0,0.0821165506951888,0.0,0.0821165506951888
493,0.41995628031532095,0.0,0.026705376643718578,0.0,0.026705376643718578
494,0.0,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0
496,0.3053116031098774,0.0,0.019415024222580582,0.0,0.019415024222580582
497,0.0,0.0,0.0,0.0,0.0
498,0.4917323038524127,0.0,0.03126967495855084,0.0,0.03126967495855084
499,0.15476935166854833,0.0,0.009841914558604423,0.0,0.009841914558604423
500,0.089018674381605,0.0,0.005660773130718139,0.0,0.005660773130718139
501,0.08526354325477521,0.0,0.005421981152150168,0.0,0.005421981152150168
502,0.053189510933847654,0.0,0.0033823661880161863,0.0,0.0033823661880161863
503,1.2750337682273807,0.0,0.08108048054051152,0.0,0.08108048054051152
504,1.6858795771752877,0.0,0.1072065145700753,0.0,0.1072065145700753
505,3.655742009643893,0.0,0.23247174016900432,0.0,0.23247174016900432
506,0.9157240404075767,0.0,0.05823166969292718,0.0,0.05823166969292718
507,0.1237656338938924,0.0,0.007870361805765325,0.0,0.007870361805765325
508,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0
510,0.22594182274322008,0.0,0.01436783245959678,0.0,0.01436783245959678
511,1.5497733956663817,0.0,0.09855140685742358,0.0,0.09855140685742358
512,1.7688396736702012,0.0,0.11248201758584739,0.0,0.11248201758584739
513,4.44969285539715,0.0,0.2829597489601092,0.0,0.2829597489601092
514,1.066175999565216,0.0,0.0677990375938747,0.0,0.0677990375938747
515,1.8351662873910721,0.0,0.11669978330086024,0.0,0.11669978330086024
516,1.3956522568613823,0.0,0.08875071270550859,0.0,0.08875071270550859
517,4.241035528930421,0.0,0.2696910523029681,0.0,0.2696910523029681
518,0.8767123370333932,0.0,0.055750882332542065,0.0,0.055750882332542065
519,0.0,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0,0.0
521,0.2538466459313525,0.0,0.01614232387297894,0.0,0.01614232387297894
522,0.3955837805181406,0.0,0.025155508675691166,0.0,0.025155508675691166
523,0.05440814703684573,0.0,0.003459860293111511,0.0,0.003459860293111511
524,0.0,0.0,0.0,0.0,0.0
525,1.5950927516250752,0.0,0.10143330320439317,0.0,0.10143330320439317
526,0.7395962220138955,0.0,0.047031552089951724,0.0,0.047031552089951724
527,0.0586257587613624,0.0,0.003728061805791858,0.0,0.003728061805791858
528,7.768071794260365,0.0,0.49397828484767065,0.0,0.49397828484767065
529,1.812460156156814,0.0,0.11525588112543077,0.0,0.11525588112543077
530,2.237198169290255,0.0,0.14226533222142718,0.0,0.14226533222142718
531,2.1056930857648894,0.0,0.1339028122384621,0.0,0.1339028122384621
532,0.0,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0
534,0.08161288881824587,0.0,0.005189832935077721,0.0,0.005189832935077721
535,0.16654196280723352,0.0,0.010590544902464421,0.0,0.010590544902464421
536,1.1379834004895841,0.0,0.07236533122342087,0.0,0.07236533122342087
537,0.8547196161028087,0.0,0.05435234652440874,0.0,0.05435234652440874
538,6.082875429563849,0.0,0.38681521633955107,0.0,0.38681521633955107
539,3.194263877174883,0.0,0.20312595367148742,0.0,0.20312595367148742
540,0.8308534180882078,0.0,0.05283467471686979,0.0,0.05283467471686979
541,0.7990199395501835,0.0,0.050810356772155736,0.0,0.050810356772155736
542,0.119267703859735,0.0,0.0075843346136274265,0.0,0.0075843346136274265
543,0.1011825927872551,0.0,0.006434287036123819,0.0,0.006434287036123819
544,2.839357853426032,0.0,0.18055717810699012,0.0,0.18055717810699012
545,0.0,0.0,0.0,0.0,0.0
546,1.7501347074014084,0.0,0.11129255288980545,0.0,0.11129255288980545
547,0.3758703178688296,0.0,0.023901912838032915,0.0,0.023901912838032915
548,0.0,0.0,0.0,0.0,0.0
549,0.21724955378452795,0.0,0.01381508369190105,0.0,0.01381508369190105
550,0.07332368819357281,0.0,0.004662715625173389,0.0,0.004662715625173389
551,5.118346908880949,0.0,0.3254800282835342,0.0,0.3254800282835342
552,3.5654795378763424,0.0,0.2267318729058322,0.0,0.2267318729058322
553,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,0.0,0.0
557,0.34343030416643594,0.0,0.021839024806928006,0.0,0.021839024806928006
558,0.5241904608275176,0.0,0.033333716735781276,0.0,0.033333716735781276
559,2.565253853708482,0.0,0.16312667189688962,0.0,0.16312667189688962
560,1.5023850896943054,0.0,0.09553794422140378,0.0,0.09553794422140378
561,0.0,0.0,0.0,0.0,0.0
562,8.047890608683018,0.0,0.5117722009799521,0.0,0.5117722009799521
563,2.1608695814397016,0.0,0.13741153247422092,0.0,0.13741153247422092
564,1.040830650820099,0.0,0.0661873053347535,0.0,0.0661873053347535
565,0.4670919941327907,0.0,0.029702776730034505,0.0,0.029702776730034505
566,0.0,0.0,0.0,0.0,0.0
567,0.19641444889327905,0.0,0.012490161671174487,0.0,0.012490161671174487
568,0.0,0.0,0.0,0.0,0.0
569,0.5468231273270715,0.0,0.03477294722631814,0.0,0.03477294722631814
570,0.10303444745419406,0.0,0.006552048047657926,0.0,0.006552048047657926
571,2.8844106522700117,0.0,0.18342212386057855,0.0,0.18342212386057855
572,5.761508160299971,0.0,0.3663791986659702,0.0,0.3663791986659702
573,5.122462289201166,0.0,0.3257417288143633,0.0,0.3257417288143633
574,0.0,0.0,0.0,0.0,0.0
575,1.2941955315564362,0.0,0.08229899334969251,0.0,0.08229899334969251
576,0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,0.0
578,1.2696882470506583,0.0,0.08074055430753756,0.0,0.08074055430753756
579,0.0,0.0,0.0,0.0,0.0
580,7.902614493364683,0.0,0.502533969385941,0.0,0.502533969385941
581,1.586089304848082,0.0,0.10086076637486714,0.0,0.10086076637486714
582,0.0,0.0,0.0,0.0,0.0
583,0.690004226007367,0.0,0.043877954932472055,0.0,0.043877954932472055
584,0.9968999899391577,0.0,0.06339371728755933,0.0,0.06339371728755933
585,0.4461685368791543,0.0,0.02837223630752301,0.0,0.02837223630752301
586,1.7133470787963923,0.0,0.10895319633347882,0.0,0.10895319633347882
587,0.0,0.0,0.0,0.0,0.0
588,10.816302931081145,0.0,0.6878178924963232,0.0,0.6878178924963232
589,0.7048400555827387,0.0,0.04482137793911179,0.0,0.04482137793911179
590,0.05600105921464662,0.0,0.0035611549317738937,0.0,0.0035611549317738937
591,0.9069740215221964,0.0,0.05767524855833127,0.0,0.05767524855833127
592,5.365723773746254,0.0,0.34121093328204966,0.0,0.34121093328204966
593,13.724040126351369,0.0,0.8727233710436059,0.0,0.8727233710436059
594,0.059073432906727834,0.0,0.00375652978502213,0.0,0.00375652978502213
595,0.0,0.0,0.0,0.0,0.0
596,0.557670109528486,0.0,0.03546271603967888,0.0,0.03546271603967888
597,0.9328045391919945,0.0,0.059317833121553525,0.0,0.059317833121553525
598,0.7439242786046032,0.0,0.047306776885502805,0.0,0.047306776885502805
599,2.641229674890214,0.0,0.16795803891192876,0.0,0.16795803891192876
600,0.0,0.0,0.0,0.0,0.0
601,1.5485519184875807,0.0,0.09847373208590428,0.0,0.09847373208590428
602,8.350650159281267,0.0,0.5310249380151941,0.0,0.5310249380151941
603,0.5908054388311443,0.0,0.03756981978051762,0.0,0.03756981978051762
604,0.1320918793088376,0.0,0.00839983482535487,0.0,0.00839983482535487
605,3.4701255211573154,0.0,0.22066822997361776,0.0,0.22066822997361776
606,0.7698246323480595,0.0,0.048953802383979,0.0,0.048953802383979
607,0.9547682620457841,0.0,0.06071452491734783,0.0,0.06071452491734783
608,0.7663249114140432,0.0,0.04873125215655857,0.0,0.04873125215655857
609,1.7912574731003952,0.0,0.11390758449690097,0.0,0.11390758449690097
610,1.2562648988319227,0.0,0.07988695219035534,0.0,0.07988695219035534
611,4.591126226933299,2.5257286443082547,0.29195361721236607,0.1096910016949658,0.4016446189073319
612,0.4371092191550037,0.0,0.027796146597001466,0.0,0.027796146597001466
613,0.36728587166125815,0.0,0.02335602061068295,0.0,0.02335602061068295
614,2.2196602467408915,0.0,0.14115008082697858,0.0,0.14115008082697858
615,0.0,0.0,0.0,0.0,0.0
616,0.3364937268450852,0.0,0.021397921962017914,0.0,0.021397921962017914
617,1.6313372492858562,0.0,0.10373812160255304,0.0,0.10373812160255304
618,3.722220983550665,0.0,0.2366991945976779,0.0,0.2366991945976779
619,4.98055650162473,0.0,0.3167178192247584,0.0,0.3167178192247584
620,8.46667355080575,0.0,0.5384029640511816,0.0,0.5384029640511816
621,0.8219404011244688,0.0,0.052267888395994236,0.0,0.052267888395994236
622,1.6379268019798598,4.283586561860627,0.10415715685659155,0.18603380132558728,0.2901909581821788
623,2.266522333617561,0.0,0.14413008074366623,0.0,0.14413008074366623
624,0.749262715209515,0.0,0.04764625260453657,0.0,0.04764625260453657
625,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0
627,0.3753499696531783,0.0,0.023868823452932113,0.0,0.023868823452932113
628,0.0,0.0,0.0,0.0,0.0
629,0.07521004401233951,0.0,0.004782670594263054,0.0,0.004782670594263054
630,11.561210090596875,0.0,0.7351871716139818,0.0,0.7351871716139818
631,3.917701846863944,0.0,0.2491299887686823,0.0,0.2491299887686823
632,0.5551273567896353,0.0,0.035301020232791865,0.0,0.035301020232791865
633,5.032564378368543,0.0,0.32002504429076,0.0,0.32002504429076
634,0.8996819892821163,0.0,0.05721154203315854,0.0,0.05721154203315854
635,0.27942331239692325,0.0,0.017768765822462305,0.0,0.017768765822462305
636,0.3759247536470653,0.0,0.023905374455417436,0.0,0.023905374455417436
637,5.541544656056364,0.0,0.3523915325587099,0.0,0.3523915325587099
638,2.8741591699183426,0.0,0.18277022338857654,0.0,0.18277022338857654
639,0.23925621315805057,0.0,0.015214505857462365,0.0,0.015214505857462365
640,0.10102574016174419,0.0,0.006424312644411711,0.0,0.006424312644411711
641,1.3593814441870589,0.0,0.08644422091328136,0.0,0.08644422091328136
642,3.693368077279814,0.0,0.2348644137756113,0.0,0.2348644137756113
643,5.0210850429316185,0.0,0.31929506359793053,0.0,0.31929506359793053
644,0.8643601157941531,0.0,0.054965394089973654,0.0,0.054965394089973654
645,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0
647,0.4265883906257226,0.0,0.027127118172739127,0.0,0.027127118172739127
648,0.36741184421694656,0.0,0.023364031312520545,0.0,0.023364031312520545
649,0.9477998861304058,0.0,0.060271399972828675,0.0,0.060271399972828675
650,0.0,0.0,0.0,0.0,0.0
651,0.2974644484746851,0.0,0.018916016992692353,0.0,0.018916016992692353
652,0.6848063704339801,0.0,0.04354741888066513,0.0,0.04354741888066513
653,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0
655,0.3332182483191479,0.0,0.02118963149983483,0.0,0.02118963149983483
656,3.673581279572188,0.0,0.23360615449929217,0.0,0.23360615449929217
657,1.9876339835156116,0.0,0.1263953336280244,0.0,0.1263953336280244
658,2.7837215083096187,0.0,0.17701921565456974,0.0,0.17701921565456974
659,0.15470047617019508,0.0,0.009837534707150205,0.0,0.009837534707150205
660,0.0,0.0,0.0,0.0,0.0
661,5.1034749916792626,0.0,0.3245343104340785,0.0,0.3245343104340785
662,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0
664,0.17659887410264571,0.0,0.011230072435699057,0.0,0.011230072435699057
665,4.981812091522644,0.0,0.3167976632530669,0.0,0.3167976632530669
666,1.0338764766411934,0.0,0.06574508349072189,0.0,0.06574508349072189
667,1.7580848232668738,0.0,0.11179810751179858,0.0,0.11179810751179858
668,8.398651870778453,0.0,0.534077407629681,0.0,0.534077407629681
669,1.0697390598957146,0.0,0.06802561562732812,0.0,0.06802561562732812
670,0.27463149928098957,0.0,0.017464050355482656,0.0,0.017464050355482656
671,0.9582503280446106,0.0,0.060935952452440593,0.0,0.060935952452440593
672,0.4385835798003805,0.0,0.027889902443000242,0.0,0.027889902443000242
673,0.48834889326387726,0.0,0.03105452100481227,0.0,0.03105452100481227
674,1.1784650964011576,0.0,0.07493959665810691,0.0,0.07493959665810691
675,1.1315228088717033,0.0,0.07195449671377331,0.0,0.07195449671377331
676,0.49650561021333345,0.0,0.0315732135652566,0.0,0.0315732135652566
677,0.6035071079399149,0.0,0.038377529709986744,0.0,0.038377529709986744
678,1.5141779888378697,0.0,0.09628786469672994,0.0,0.09628786469672994
679,0.01831411602644128,0.0,0.0011646101970796843,0.0,0.0011646101970796843
680,0.0,0.0,0.0,0.0,0.0
681,7.822774248058025,0.0,0.49745686035773384,0.0,0.49745686035773384
682,5.882979659431762,0.0,0.37410367449320614,0.0,0.37410367449320614
683,3.3707478906115504,0.0,0.21434872201985578,0.0,0.21434872201985578
684,1.632163371969515,0.0,0.10379065544584849,0.0,0.10379065544584849
685,0.07887605752131666,0.0,0.005015795507800925,0.0,0.005015795507800925
686,1.3084634109271844,2.7795091650843546,0.08320629992031191,0.12071254971332966,0.20391884963364157
687,2.884502338583697,0.0,0.1834279542711589,0.0,0.1834279542711589
688,3.06399574906949,0.0,0.19484209273454745,0.0,0.19484209273454745
689,1.7923132277994103,0.0,0.11397472083513933,0.0,0.11397472083513933
690,0.3622715012385367,0.0,0.023037152535488662,0.0,0.023037152535488662
691,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0
693,0.2587084256629539,0.0,0.016451488576489804,0.0,0.016451488576489804
694,0.017127196658220264,0.0,0.001089132986094133,0.0,0.001089132986094133
695,1.5871025190926369,0.0,0.10092519752946567,0.0,0.10092519752946567
696,1.9399154280910145,0.0,0.12336087014875177,0.0,0.12336087014875177
697,2.7589311977425197,0.0,0.1754427787447275,0.0,0.1754427787447275
698,0.6286394856737108,0.0,0.039975718961566174,0.0,0.039975718961566174
699,0.0,0.0,0.0,0.0,0.0
700,0.614138853756593,0.0,0.03905361145878566,0.0,0.03905361145878566
701,0.01696816049019122,0.0,0.0010790197410582441,0.0,0.0010790197410582441
702,3.3688511479597953,0.0,0.21422810654323216,0.0,0.21422810654323216
703,0.42012580677686934,0.0,0.026716156975431508,0.0,0.026716156975431508
704,0.1783590681875261,0.0,0.011342004672948805,0.0,0.011342004672948805
705,1.8010895770023758,0.0,0.11453281633699972,0.0,0.11453281633699972
706,0.8883066322246869,0.0,0.056488173413817164,0.0,0.056488173413817164
707,0.06020375379866766,0.0,0.0038284078508171037,0.0,0.0038284078508171037
708,4.952800986762066,0.0,0.3149528224546393,0.0,0.3149528224546393
709,0.5946081950969938,0.0,0.037811640282136315,0.0,0.037811640282136315
710,0.25044582474531246,0.0,0.01592606276455369,0.0,0.01592606276455369
711,2.909686659858726,0.0,0.18502944665665455,0.0,0.18502944665665455
712,1.0063441768107253,0.0,0.06399428115413491,0.0,0.06399428115413491
713,0.4360851122839022,0.0,0.027731022771026886,0.0,0.027731022771026886
714,0.09303226031035039,0.0,0.005916000469713036,0.0,0.005916000469713036
715,0.0,0.0,0.0,0.0,0.0
716,0.5990677552409429,0.0,0.038095227500358306,0.0,0.038095227500358306
717,0.12284208941805996,0.0,0.007811632827939795,0.0,0.007811632827939795
718,2.4850262928382922,0.0,0.15802493314294935,0.0,0.15802493314294935
719,0.9499166540750851,0.0,0.060406007044754274,0.0,0.060406007044754274
720,0.0,0.0,0.0,0.0,0.0
721,2.687044494392556,0.0,0.17087144220656544,0.0,0.17087144220656544
722,0.2807025189158476,0.0,0.01785011165176464,0.0,0.01785011165176464
723,0.0,0.0,0.0,0.0,0.0
724,1.4928888568829253,0.0,0.09493407070929931,0.0,0.09493407070929931
